anime_id,name,genre,type,episodes,rating,members
2056,cosmo police justy,"action, scifi, shounen, space, super power, supernatural",OVA,1,5.8,970
33912,gakuen handsome haitoku no lesson,"comedy, music",Music,2,5.79,316
21267,go go 575,slice of life,TV,4,5.8,7755
13693,ippatsu hicchuu devander,"action, mecha, parody, scifi, super power",OVA,1,5.8,316
17293,love like aliens,"action, music, scifi",Music,1,5.8,567
22293,mahou no yousei persia escape,music,Music,1,5.8,192
32438,mayoiga,"drama, horror, mystery, psychological",TV,12,5.8,117090
10520,nurse witch komugichan magikarte z special,"comedy, parody",Special,1,5.8,1227
10735,planetes picture drama,"comedy, scifi, space",Special,9,5.8,1205
2094,relic armor legaciam,"action, mecha, scifi",OVA,1,5.8,686
19469,saiki kusuo no nan,"comedy, school, shounen, supernatural",ONA,1,5.81,3584
32595,seisen cerberus ryuukoku no fatalits,"adventure, fantasy",TV,13,5.8,49394
9561,shokupan mimi,comedy,TV,12,5.8,803
31966,sword gai,"action, seinen, supernatural",ONA,1,5.8,210
6835,umi no mizu wa naze karai,historical,Movie,1,5.8,531
1342,violence jack jigoku gaihen,"action, drama, horror",OVA,1,5.8,3456
5053,ai city,"action, scifi, super power",Movie,1,5.79,1513
7453,aika zero picture drama,ecchi,Special,3,5.79,2554
8669,ano koro no namida wa,"music, slice of life",Music,1,5.79,401
2837,ariel deluxe,"action, comedy, mecha, scifi",OVA,2,5.79,615
19233,around,slice of life,Movie,1,5.79,468
4458,bavel no hon,kids,Special,1,5.79,1906
8628,chains amp rings,"fantasy, music",Music,1,5.79,687
3684,dimension loop,scifi,OVA,1,5.79,1805
32608,endride,"adventure, fantasy",TV,24,5.79,38223
32618,hietsuki bushi,"fantasy, music, scifi",Music,1,5.79,103
33187,katsudou shashin,hentai,Movie,1,5.79,607
31252,"korekarasaki, nando anata to","music, slice of life",Music,1,5.79,370
4058,makyou gaiden le deus,"action, adventure, mecha, scifi",OVA,1,5.79,671
21055,mission school,"music, school",Music,1,5.79,243
8697,mizutori,music,Music,1,5.79,275
9741,nana to kaoru,"comedy, ecchi, romance, seinen",OVA,1,5.79,12919
816,nanako kaitai shinsho,"comedy, mecha, military, scifi",OVA,6,5.79,6733
2529,princess minerva,"adventure, comedy, fantasy, parody",OVA,1,5.79,805
25873,toukiden kiwami,"action, fantasy, martial arts",ONA,1,5.79,518
991,usagichan de cue,"action, comedy, ecchi, magic, romance",OVA,3,5.79,3276
5926,antique heart,"magic, mystery, school",OVA,1,5.78,616
8898,circuit angel ketsui no starting grid,action,OVA,1,5.78,424
5647,doukyuusei 2 ova special sotsugyousei,"ecchi, harem, school",OVA,3,5.78,526
10463,exper zenon,"action, scifi",Movie,1,5.78,623
30463,kyoufu shinbun 2014,"demons, fantasy, horror, supernatural",ONA,16,5.78,640
20713,mai zhu,"comedy, historical",Movie,1,5.78,180
2081,makeruna makendou,"comedy, magic, shounen",OVA,1,5.78,555
29825,onnanoko tte,"comedy, shoujo, slice of life",Special,4,5.78,171
11661,robo to shoujo kari,"action, comedy, mecha, scifi",ONA,9,5.78,1031
13141,shibainukosan,comedy,TV,26,5.78,6204
7314,yona yona penguin,"adventure, fantasy, kids",Movie,1,5.78,469
19945,zoku natsume yuujinchou 3d nyankosensei gekijou,comedy,Special,5,5.78,3265
30234,1989,"music, space",Music,1,5.77,374
8643,asatte dance,"comedy, drama, ecchi, romance, seinen",OVA,2,5.77,534
5648,bouken shite mo ii koro,"comedy, seinen",OVA,3,5.77,369
3127,california crisis tsuigeki no juuka,"action, adventure, comedy",OVA,1,5.77,1604
5237,compiler festa,"action, drama, scifi",OVA,1,5.77,455
10313,dallos special,fantasy,Movie,1,5.77,301
4042,hanappe bazooka,"action, comedy, ecchi, magic, school",OVA,1,5.77,1164
33011,kaijuu girls ultra kaijuu gijinka keikaku,"comedy, fantasy, parody",ONA,12,5.99,3251
10391,kuragehime soreike amars tankentai,"adventure, comedy, josei",Special,6,5.77,6115
6667,love to live by,music,Music,1,5.77,911
6184,makaryuudo demon hunter,"demons, supernatural",OVA,1,5.77,668
11269,maken liner 0011 henshin seyo,"action, mecha, scifi",Movie,1,5.77,238
8660,minarai chameleon,"comedy, kids, music",Music,1,5.77,140
32191,okitegami kyouko no bibouroku x monogatari,supernatural,ONA,1,5.77,1771
3473,souseiki,parody,Movie,1,5.77,959
25891,stitch to suna no wakusei,"adventure, comedy, kids, scifi",Special,1,5.77,198
11789,wish me mell,"fantasy, kids, magic",ONA,2,5.77,227
4709,aesop039s world,kids,TV,26,5.76,261
31908,"ai think so,",music,Music,1,5.77,203
29822,channel 55 2nd season,"comedy, parody",ONA,4,5.76,277
13089,hana to mogura,comedy,Movie,1,5.76,210
4939,macross fufonfia,"comedy, parody",ONA,20,5.76,2189
9361,molly starracer,"mecha, music",Music,1,5.76,914
8162,mugen shinshi bouken katsugekihen,"fantasy, horror, mystery",OVA,1,5.76,418
3886,super mario brothers peachhime kyuushutsu daisakusen,"adventure, comedy, shounen",Movie,1,5.76,2029
30425,wake up dodo,music,Music,1,5.76,140
7155,beat shot,"ecchi, sports",OVA,1,5.75,303
5624,biohazard 4dexecuter,"action, adventure, horror, military",Special,1,5.75,2423
1811,bounty dog getsumen no ibu,"action, scifi, space",OVA,2,5.75,1752
19137,eden,music,Music,1,5.75,1159
32761,gekkou shokudou,music,Music,1,5.75,92
27793,it girl,music,Music,1,5.75,961
6305,life no color,"music, school",Movie,1,5.75,1441
6684,marie amp gali special,comedy,Special,1,5.75,407
32699,minions x godzilla x toho cinema collaboration tokubetsu eizou,comedy,Special,1,5.75,123
22943,mugen senshi valis,"action, adventure, fantasy",Special,1,5.75,215
2069,onna senshi efe amp jira gude no monshou,"adventure, fantasy",Movie,1,5.75,545
25639,toilet no kamisama,music,Music,1,5.75,165
21591,wasureboshi,"fantasy, music",ONA,1,5.75,451
31880,b who i want 2 b,music,Music,1,5.74,413
1776,bulgeunmae,"martial arts, super power",Movie,1,5.74,582
9324,elf 17,"adventure, comedy, martial arts, mecha",OVA,1,5.74,584
1611,galerians rion,"adventure, drama, horror, military, mystery, psychological, scifi, shounen, supernatural",OVA,3,5.74,2002
17707,glass no kamen desu ga,"comedy, parody",TV,3,5.74,773
28077,"go go 575 meippai ni, hajiketeru",slice of life,Special,1,5.74,1628
1759,jigen sengokushi kuro no shishi  jinnaihen,"action, adventure, historical, scifi, shounen",OVA,1,5.74,1950
32875,shokupan mimi specials,comedy,Special,4,5.74,122
8704,uchuu hikoushi no uta,"fantasy, kids, music",Music,1,5.74,351
1622,kai doh maru,"action, fantasy, historical, magic",OVA,1,5.73,5712
17811,kyoto animation hassouhen,fantasy,Special,1,5.73,2246
24011,lance n039 masques,fantasy,TV,12,5.73,31827
21089,lost forest,music,Music,1,5.72,302
23375,minarai diva,music,TV,10,5.73,982
3640,monkey punch no sekai alice,"action, comedy, ecchi",OVA,1,5.73,715
23835,moonrakers,"drama, scifi, space",ONA,1,5.73,1013
24199,oosouji,music,Music,1,5.73,346
354,ugultimate girls,"comedy, ecchi, magic, scifi",TV,12,5.73,6025
28775,white fantasy,"fantasy, sports",Special,1,5.73,503
28813,bamboo blade fanfufufefo,"comedy, parody",Special,2,5.72,484
17245,christmas,"music, supernatural",Music,1,5.72,356
15893,crash,"comedy, shoujo",Special,3,5.7,1015
13259,kyoto animation ajisaihen,magic,Special,1,5.72,2682
2780,kyoufu no bio ningen saishuu kyoushi,"action, adventure, comedy, school, supernatural",OVA,1,5.72,1628
7524,mahou no pen,historical,Movie,1,5.72,152
33910,marine bloomin039,music,Music,1,5.72,123
30576,pareo wa emerald,music,Music,1,5.72,128
28401,q transformers kaette kita convoy no nazo,"mecha, parody, slice of life",TV,13,5.72,404
6390,r20 ginga kuukou,scifi,Special,1,5.72,563
32781,refrain,music,Music,1,5.72,104
10407,shimanchu mirika,slice of life,Special,1,5.72,267
12603,torachan to hanayome,drama,Movie,1,5.72,386
3929,ugokie kori no tatehiki,"comedy, supernatural",Movie,1,5.72,580
1745,wild 7 another bouryaku unga,"action, adventure, police, shounen",TV,13,5.72,339
1244,ankoku shindenshou takegami,"action, drama, mecha, scifi, supernatural",OVA,3,5.71,912
2053,capricorn,"adventure, comedy, fantasy, scifi, shounen",OVA,1,5.71,1207
4150,cosmos pink shock,"comedy, parody, scifi, space",OVA,1,5.71,981
10417,gyo,horror,OVA,1,5.71,27005
31618,kanojo ga kanji wo suki na riyuu,"school, slice of life",ONA,2,5.71,449
5051,macross xx,"action, mecha",Special,1,5.71,1609
22469,minihams no kekkon song,"kids, music",Music,1,5.71,147
3743,murder,"mystery, parody, vampire",Movie,1,5.71,963
2785,oz,"action, drama, military, scifi, shoujo",OVA,2,5.71,720
1027,psychic force,"action, scifi, shounen, super power",OVA,2,5.71,1069
1338,shin megami tensei tokyo mokushiroku,"action, horror, scifi",OVA,2,5.71,2871
12501,ai mai moe can change,"comedy, scifi",OVA,1,5.7,4953
31904,big order tv,"action, shounen, super power",TV,10,5.7,84079
10780,dead heat,"action, mecha, scifi, sports",OVA,1,5.69,495
6777,densha kamo shirenai,music,Music,1,5.7,528
24123,kaette kita top wo nerae kagaku kouza,"comedy, mecha, scifi",Special,2,5.7,864
21663,last orders,"action, samurai, scifi",Special,1,5.7,395
20869,nuluchan to boku,"comedy, fantasy",ONA,1,5.7,141
25271,shinano mainichi shinbun,slice of life,Special,1,5.71,1153
3070,wakusei daikaiju negadon,"action, fantasy, mecha, military, scifi, space",Movie,1,5.7,812
24437,world fool news,"comedy, slice of life",ONA,6,5.7,268
11447,yuureisen,supernatural,Movie,1,5.7,609
2453,dennou sentai voogie039sangel,"action, drama, mecha, military, scifi",OVA,3,5.69,1132
13083,fushigi na kusuri,slice of life,Movie,1,5.69,218
1160,gundress,"action, mecha, scifi",Movie,1,5.69,2005
34013,hagane orchestra,"adventure, comedy",TV,12,5.69,1499
20329,koroshiyasan the hired gun,"action, comedy, police, seinen, thriller",TV,10,5.69,4608
19925,ky kei jc kuukichan,"comedy, school",ONA,6,5.69,394
6978,kyoufu densetsu kaiki frankenstein,"drama, horror, scifi",Special,1,5.69,578
22225,momo kyun sword,"comedy, ecchi, fantasy",TV,12,5.69,19246
16371,peeping life the perfect emotion,"comedy, slice of life",OVA,10,5.69,349
11659,pink mizu dorobou ame dorobou,"adventure, comedy, fantasy, shounen",Movie,1,5.7,339
7862,transformers robot masters,mecha,Special,2,5.69,485
2384,yakusai kochou,"comedy, ecchi, supernatural",OVA,1,5.69,1025
32737,009 recyborg x zip,"comedy, super power",ONA,10,5.68,198
8220,baby felix,"comedy, kids",TV,65,5.68,240
25991,bishoujo mobage mobamichan,fantasy,ONA,1,5.68,763
2058,delpower x bakuhatsu miracle genki,"action, comedy, mecha, parody, school, scifi",OVA,1,5.68,644
9650,dream c club pure songs clips,music,Music,2,5.68,358
8626,good morning,"music, slice of life",Music,1,5.68,1381
24321,hoka hoka oden no uta,music,Music,1,5.68,394
3661,joker marginal city,"action, romance, scifi",OVA,1,5.68,533
2524,jungle de ikou,"action, adventure, comedy, ecchi, magic",OVA,3,5.68,3185
5799,kaede new town,"comedy, romance, school, slice of life",Movie,1,5.68,344
4398,kuro nyago,fantasy,Movie,1,5.68,1979
19337,momoya x peeping life go en desu yo,slice of life,ONA,4,5.68,218
8297,planzet,"action, mecha, scifi",Movie,1,5.68,2923
1656,postpet momobin,"comedy, kids",TV,24,5.68,215
5193,shinjuku shinchan patrol warui otona ni ki wo tsukete,kids,ONA,1,5.68,155
23917,sora wa koko ni aru,music,Music,1,5.68,140
2779,sotsugyou m oretachi no carnival,"drama, school",OVA,2,5.68,1268
1343,violence jack hell039s windhen,"action, drama, horror",OVA,1,5.68,3182
9861,anime tenchou movie,"action, parody",Movie,1,5.67,1280
1667,barom one,"action, scifi, shounen, supernatural",TV,13,5.67,772
2220,beboy kidnapp039n idol,"drama, shounen ai",OVA,1,5.67,4311
503,eien no aselia,"adventure, drama, fantasy",OVA,2,5.67,3132
25975,i love sky,"comedy, kids",Special,1,5.67,121
33544,inadan movie x mameshiba collab cm,"comedy, kids, sports",Special,2,5.67,199
13375,kyoto animation sorahen,slice of life,Special,1,5.67,2306
1708,majuu sensen the apocalypse,"action, fantasy",TV,13,5.67,747
22093,mayonaka wa junketsu,"action, music",Music,1,5.67,162
33449,moving colors,dementia,Movie,1,5.67,109
1937,nakoruru ano hito kara no okurimono,"drama, fantasy, historical, supernatural",OVA,1,5.67,1014
24201,rakugaki picasso,music,Music,1,5.67,310
19287,reunion music,music,Music,1,5.67,1229
3511,rikioh 2 horobi no ko,"action, martial arts, seinen, super power",OVA,1,5.67,725
15653,stay the same,"kids, music",Music,1,5.67,160
1052,tokyo juushouden,"action, adventure, shounen, supernatural",OVA,3,5.67,1001
18231,vanquished queens specials,ecchi,Special,4,5.67,2670
26015,backkom junggug gijeogwi,"comedy, kids",Special,1,5.66,117
1105,digital juice,"comedy, psychological",OVA,6,5.66,3880
25293,futago no mahoutsukai lico to gli,"magic, music",ONA,4,5.66,237
10258,gokicha,comedy,ONA,2,5.66,5615
434,legend of lemnear kyokuguro no tsubasa valkisas,"action, adventure, fantasy",OVA,1,5.66,3367
7721,meat or die,"adventure, comedy",ONA,12,5.66,161
11799,midori no neko,mystery,OVA,1,5.66,556
20857,nebula feat hatsune miku,music,Music,1,5.66,1006
24197,e no umakatta tomodachi,music,Music,1,5.65,360
29515,happy comecome,"comedy, scifi, slice of life",Movie,1,5.65,758
30766,hompato the movie,cars,ONA,1,5.65,217
6061,maryuu senki,"fantasy, horror",OVA,3,5.65,812
1820,power dolls,"action, adventure, mecha, scifi",OVA,2,5.65,921
13857,souhaku shisuferia,music,Music,1,5.65,261
9662,timing,"horror, psychological",ONA,1,5.65,558
4927,tomoe ga yuku,"adventure, drama",OVA,2,5.65,317
30862,yubi wo nusunda onna,hentai,Movie,1,5.65,223
7374,100,drama,OVA,1,5.64,363
305,abashiri ikka,"action, comedy, shounen",OVA,4,5.64,2000
2839,ariel visual,"action, comedy, mecha, scifi",OVA,2,5.64,653
22411,asa ga kuru mae ni sasurai version,"music, romance",Music,1,5.64,187
2622,big wars kami utsu akaki kouya ni,"action, military, scifi, space",OVA,1,5.64,1512
6797,docchi ni suru,kids,Movie,1,5.64,398
30534,fen qing,music,Music,1,5.64,120
22955,francesca,"comedy, fantasy",TV,24,5.64,6487
10347,happy kappy,"comedy, fantasy, shoujo",TV,25,5.64,792
964,hit wo nerae,"comedy, ecchi",TV,8,5.64,3772
18133,ikeike momonchan,comedy,TV,15,5.64,443
5631,kaumori,"drama, samurai",Movie,1,5.64,663
11189,pair,music,Music,1,5.64,675
30826,suzakinishi the animation,"comedy, slice of life",TV,12,5.64,3190
15535,yumekuri,"seinen, slice of life",OVA,1,5.64,4218
5447,agirl,"music, romance, school, shoujo",OVA,1,5.63,585
33462,bernardjou iwaku,"comedy, school",TV,12,5.63,9367
1741,hit wo nerae specials,"comedy, ecchi",Special,4,5.63,1016
29353,kimi wa tomodachi,"adventure, fantasy, music",Music,1,5.63,99
10360,kinniku banzuke kongoukun no daibouken,"action, shounen, sports",TV,3,5.63,192
33170,kokoro ga sakebitagatterunda x sony hires quotwalkmanquot and headphone,drama,Special,1,5.63,1038
33909,marine dreamin039,music,Music,1,5.63,126
17697,neon the animation,"comedy, historical, mecha, police, slice of life",ONA,6,5.63,413
30324,obake no dokurou,"kids, supernatural",ONA,1,5.63,655
31498,pan de peace,"comedy, school, slice of life",TV,13,5.63,18420
30394,teddy,slice of life,Movie,1,5.63,105
10355,twinkle heart gingakei made todokanai,"adventure, comedy, space",OVA,1,5.63,307
1640,angel039s feather,"drama, fantasy, romance, scifi, shoujo, shounen ai, supernatural",OVA,2,5.62,14248
1216,boku wa konomama kaeranai,"drama, romance, shounen ai",OVA,1,5.62,6148
7504,bologee story,"drama, romance",ONA,1,5.62,336
25439,choboraunyopomi gekijou dai ni maku ai mai mii mousou catastrophe special,"comedy, slice of life",Special,1,5.62,1665
10838,doublej,"comedy, school, shounen",TV,11,5.62,8467
7450,kipling jr,comedy,Movie,1,5.62,293
2528,megami tengoku,"adventure, ecchi, fantasy",OVA,2,5.62,952
32950,rs keikaku rebirth storage,mecha,Special,1,5.62,4648
12993,sono mukou no mukougawa,music,Music,1,5.62,267
13479,uchuu kyoudai apo039s dream,"comedy, scifi, space",OVA,1,5.62,2323
4098,urarochi diamond,adventure,OVA,1,5.62,572
13971,663114,fantasy,Movie,1,5.61,1701
31519,anitore ex,"comedy, sports",TV,12,5.62,15005
8701,apartment,"comedy, slice of life",ONA,1,5.61,819
3429,blame special,"mecha, scifi",Special,1,5.61,4087
2258,choro q dagram,"comedy, mecha, scifi, shounen",Movie,1,5.61,403
10801,copihan,"comedy, school, scifi",ONA,7,5.61,6167
2482,good morning althea,"action, mecha, scifi",OVA,1,5.61,830
1613,jikuu ihoujin kyoko chocola ni omakase,"comedy, fantasy",OVA,1,5.61,2039
31165,meiji x kokosake amp anohana receipt oubo campaign,drama,Special,2,5.6,2732
22467,minihams no ai no uta,"kids, music",Music,1,5.61,161
2391,sd gundam force,"adventure, comedy, fantasy, mecha",TV,52,5.61,4825
2538,with you mitsumeteitai,"drama, fantasy, mystery, romance, school",OVA,2,5.61,669
2249,amon saga,"action, adventure, fantasy",OVA,1,5.6,2781
29141,atama wa tsukaiyou card mo tsukaiyou,comedy,Special,1,5.6,177
10105,bavi stock,"action, adventure, fantasy, scifi",OVA,2,5.6,357
22205,be blues ao ni nare,"shounen, sports",ONA,1,5.6,154
18603,kennosukesama,"adventure, comedy",OVA,1,5.63,257
9170,kimi ga nozomu eien gundam parody,"mecha, parody, scifi, space",Special,1,5.6,4159
22841,okashina hotel,dementia,Special,1,5.6,309
19239,old city ward,"fantasy, music",Music,1,5.6,278
6525,peeping life,"comedy, slice of life",TV,10,5.6,1534
18831,rinkaku,"dementia, horror, music",Music,1,5.6,606
31568,wake up,music,Music,1,5.6,254
24181,3nen cgumi 14ban kubozono chiyoko no nyuukaku,"music, school",Music,1,5.59,385
23061,heyakeitai,"fantasy, music",Movie,1,5.59,311
2719,maplestory,"action, comedy, fantasy, kids, romance",TV,25,5.59,3327
20581,nekketsu tantei jimusho,"comedy, mystery, parody",ONA,5,5.59,229
5632,nihonichi momotarou,fantasy,Movie,1,5.59,705
2455,prayers,scifi,OVA,2,5.59,952
9392,shounen jack to mahoutsukai,"adventure, fantasy",Movie,1,5.59,230
17849,sparrow039s hotel,comedy,TV,12,5.59,6654
31807,sugio mori de koi wo shite,comedy,ONA,3,5.59,101
10511,toyama kankou anime project,"historical, slice of life",Special,6,5.59,580
2364,virus virus buster serge,"action, adventure, mecha, police, scifi",TV,12,5.59,2250
7511,worku,"fantasy, psychological",ONA,2,5.59,216
15021,yuki no taiyou pilot,"drama, shoujo",Special,1,5.58,1051
32886,anitore ex jigoku no training,sports,Special,5,5.58,961
28041,bagudajou no touzoku,"adventure, historical, romance",Movie,1,5.58,185
3597,fantasia,"comedy, drama, fantasy, magic, romance",OVA,1,5.58,877
1252,fushigi no umi no nadia original movie,"action, adventure, drama, historical, mystery, romance, scifi",Movie,1,5.58,3644
25973,i love picnic,"comedy, kids",Special,1,5.58,110
2082,marriage kekkon,"romance, slice of life",OVA,2,5.58,670
32588,meow no hoshi,drama,OVA,1,5.58,212
7296,michi music,music,Music,1,5.58,431
21471,mirai koushi harima sacla,"music, scifi",ONA,1,5.58,577
31747,oshiri kajiri mushi tv 4th season,"comedy, kids",TV,10,5.58,252
